year,region,type,price
2014,NorthCarolina,House,142758.33
2014,NorthCarolina,TopTier,274966.67
2014,NorthDakota,1bedroom,NaN
2014,NorthDakota,2bedroom,177308.33
2014,NorthDakota,3bedroom,209350
2014,NorthDakota,4bedroom,251708.33
2014,NorthDakota,5BedroomOrMore,310933.33
2014,NorthDakota,BottomTier,118941.67
2014,NorthDakota,CondoCoop,150466.67
2014,NorthDakota,MiddleTier,189758.33
2014,NorthDakota,House,195383.33
2014,NorthDakota,TopTier,291858.33
2014,Ohio,1bedroom,60941.67
2014,Ohio,2bedroom,74008.33
2014,Ohio,3bedroom,110241.67
2014,Ohio,4bedroom,184875
2014,Ohio,5BedroomOrMore,212666.67
2014,Ohio,BottomTier,59341.67
2014,Ohio,CondoCoop,96841.67
2014,Ohio,MiddleTier,111783.33
2014,Ohio,House,112933.33
2014,Ohio,TopTier,207750
2014,Oklahoma,1bedroom,45991.67
2014,Oklahoma,2bedroom,51816.67
2014,Oklahoma,3bedroom,102525
2014,Oklahoma,4bedroom,184841.67
2014,Oklahoma,5BedroomOrMore,231483.33
2014,Oklahoma,BottomTier,50108.33
2014,Oklahoma,CondoCoop,67083.33
2014,Oklahoma,MiddleTier,96200
2014,Oklahoma,House,96741.67
2014,Oklahoma,TopTier,181691.67
2014,Oregon,1bedroom,165916.67
2014,Oregon,2bedroom,184083.33
2014,Oregon,3bedroom,225466.67
2014,Oregon,4bedroom,312283.33
2014,Oregon,5BedroomOrMore,359558.33
2014,Oregon,BottomTier,144466.67
2014,Oregon,CondoCoop,162675
2014,Oregon,MiddleTier,229475
2014,Oregon,House,233891.67
2014,Oregon,TopTier,381933.33
2014,Pennsylvania,1bedroom,103008.33
2014,Pennsylvania,2bedroom,115666.67
2014,Pennsylvania,3bedroom,145558.33
2014,Pennsylvania,4bedroom,265775
2014,Pennsylvania,5BedroomOrMore,274516.67
2014,Pennsylvania,BottomTier,73225
2014,Pennsylvania,CondoCoop,114216.67
2014,Pennsylvania,MiddleTier,146091.67
2014,Pennsylvania,House,151433.33
2014,Pennsylvania,TopTier,273866.67
2014,RhodeIsland,1bedroom,149841.67
2014,RhodeIsland,2bedroom,177016.67
2014,RhodeIsland,3bedroom,216858.33
2014,RhodeIsland,4bedroom,320716.67
2014,RhodeIsland,5BedroomOrMore,425825
2014,RhodeIsland,BottomTier,143958.33
2014,RhodeIsland,CondoCoop,170950
2014,RhodeIsland,MiddleTier,216625
2014,RhodeIsland,House,220450
2014,RhodeIsland,TopTier,380983.33
2014,SouthCarolina,1bedroom,80383.33
2014,SouthCarolina,2bedroom,89683.33
2014,SouthCarolina,3bedroom,135975
2014,SouthCarolina,4bedroom,226416.67
2014,SouthCarolina,5BedroomOrMore,NaN
2014,SouthCarolina,BottomTier,66975
2014,SouthCarolina,CondoCoop,123991.67
2014,SouthCarolina,MiddleTier,124933.33
2014,SouthCarolina,House,125100
2014,SouthCarolina,TopTier,252866.67
2014,SouthDakota,1bedroom,90891.67
2014,SouthDakota,2bedroom,128025
2014,SouthDakota,3bedroom,149750
2014,SouthDakota,4bedroom,177250
2014,SouthDakota,5BedroomOrMore,238683.33
2014,SouthDakota,BottomTier,104016.67
2014,SouthDakota,CondoCoop,136650
2014,SouthDakota,MiddleTier,147925
2014,SouthDakota,House,147991.67
2014,SouthDakota,TopTier,238e3
2014,Tennessee,1bedroom,107366.67
2014,Tennessee,2bedroom,93475
2014,Tennessee,3bedroom,129458.33
2014,Tennessee,4bedroom,227183.33
2014,Tennessee,5BedroomOrMore,336775
2014,Tennessee,BottomTier,63616.67
2014,Tennessee,CondoCoop,136775
2014,Tennessee,MiddleTier,120166.67
2014,Tennessee,House,119375
2014,Tennessee,TopTier,231441.67
2014,Texas,1bedroom,NaN
2014,Texas,2bedroom,NaN
2014,Texas,3bedroom,123641.67
2014,Texas,4bedroom,216316.67
2014,Texas,5BedroomOrMore,NaN
2014,Texas,BottomTier,NaN
2014,Texas,CondoCoop,NaN
2014,Texas,MiddleTier,134741.67
2014,Texas,House,135383.33
2014,Texas,TopTier,265733.33
2014,UnitedStates,1bedroom,NaN
2014,UnitedStates,2bedroom,NaN
2014,UnitedStates,3bedroom,NaN
2014,UnitedStates,4bedroom,NaN
2014,UnitedStates,5BedroomOrMore,NaN
2014,UnitedStates,BottomTier,NaN
2014,UnitedStates,CondoCoop,NaN
2014,UnitedStates,MiddleTier,NaN
2014,UnitedStates,House,NaN
2014,UnitedStates,TopTier,NaN
2014,Utah,1bedroom,NaN
2014,Utah,2bedroom,152083.33
2014,Utah,3bedroom,196150
2014,Utah,4bedroom,225825
2014,Utah,5BedroomOrMore,283541.67
2014,Utah,BottomTier,141100
2014,Utah,CondoCoop,172316.67
2014,Utah,MiddleTier,206658.33
2014,Utah,House,212975
2014,Utah,TopTier,333800
2014,Vermont,1bedroom,157166.67
2014,Vermont,2bedroom,185391.67
2014,Vermont,3bedroom,228041.67
2014,Vermont,4bedroom,288308.33
2014,Vermont,5BedroomOrMore,340166.67
2014,Vermont,BottomTier,NaN
2014,Vermont,CondoCoop,175900
2014,Vermont,MiddleTier,208091.67
2014,Vermont,House,209733.33
2014,Vermont,TopTier,305533.33
2014,Virginia,1bedroom,197383.33
2014,Virginia,2bedroom,152175
2014,Virginia,3bedroom,197666.67
2014,Virginia,4bedroom,342316.67
2014,Virginia,5BedroomOrMore,499900
2014,Virginia,BottomTier,120741.67
2014,Virginia,CondoCoop,276416.67
2014,Virginia,MiddleTier,224600
2014,Virginia,House,214200
2014,Virginia,TopTier,462575
2014,Washington,1bedroom,175375
2014,Washington,2bedroom,197866.67
2014,Washington,3bedroom,250525
2014,Washington,4bedroom,344583.33
2014,Washington,5BedroomOrMore,420683.33
2014,Washington,BottomTier,148125
2014,Washington,CondoCoop,220766.67
2014,Washington,MiddleTier,252783.33
2014,Washington,House,256416.67
2014,Washington,TopTier,458591.67
2014,WestVirginia,1bedroom,NaN
2014,WestVirginia,2bedroom,NaN
2014,WestVirginia,3bedroom,104833.33
2014,WestVirginia,4bedroom,144300
2014,WestVirginia,5BedroomOrMore,169683.33
2014,WestVirginia,BottomTier,61883.33
2014,WestVirginia,CondoCoop,114325
2014,WestVirginia,MiddleTier,92625
2014,WestVirginia,House,92366.67
2014,WestVirginia,TopTier,159491.67
2014,Wisconsin,1bedroom,88700
2014,Wisconsin,2bedroom,104066.67
2014,Wisconsin,3bedroom,143541.67
2014,Wisconsin,4bedroom,187275
2014,Wisconsin,5BedroomOrMore,221e3
2014,Wisconsin,BottomTier,87233.33
2014,Wisconsin,CondoCoop,129966.67
2014,Wisconsin,MiddleTier,145083.33
2014,Wisconsin,House,146600
2014,Wisconsin,TopTier,244341.67
2014,Wyoming,1bedroom,NaN
2014,Wyoming,2bedroom,149216.67
2014,Wyoming,3bedroom,194050
2014,Wyoming,4bedroom,215458.33
2014,Wyoming,5BedroomOrMore,262683.33
2014,Wyoming,BottomTier,129733.33
2014,Wyoming,CondoCoop,173591.67
2014,Wyoming,MiddleTier,180575
2014,Wyoming,House,181025
2014,Wyoming,TopTier,283108.33
2015,Alabama,1bedroom,91300
2015,Alabama,2bedroom,69133.33
2015,Alabama,3bedroom,121516.67
2015,Alabama,4bedroom,231841.67
2015,Alabama,5BedroomOrMore,333525
2015,Alabama,BottomTier,60550
2015,Alabama,CondoCoop,136641.67
2015,Alabama,MiddleTier,119133.33
2015,Alabama,House,118625
2015,Alabama,TopTier,234391.67
2015,Alaska,1bedroom,129200
2015,Alaska,2bedroom,189333.33
2015,Alaska,3bedroom,272016.67
2015,Alaska,4bedroom,348800
2015,Alaska,5BedroomOrMore,455883.33
2015,Alaska,BottomTier,173283.33
2015,Alaska,CondoCoop,184991.67
2015,Alaska,MiddleTier,258750
2015,Alaska,House,274175
2015,Alaska,TopTier,379566.67
2015,Arizona,1bedroom,95708.33
2015,Arizona,2bedroom,156625
2015,Arizona,3bedroom,184516.67
2015,Arizona,4bedroom,252133.33
2015,Arizona,5BedroomOrMore,378108.33
2015,Arizona,BottomTier,120375
2015,Arizona,CondoCoop,130858.33
2015,Arizona,MiddleTier,194591.67
2015,Arizona,House,205691.67
2015,Arizona,TopTier,350516.67
2015,Arkansas,1bedroom,85091.67
2015,Arkansas,2bedroom,81908.33
2015,Arkansas,3bedroom,128616.67
2015,Arkansas,4bedroom,224533.33
2015,Arkansas,5BedroomOrMore,341008.33
2015,Arkansas,BottomTier,59175
2015,Arkansas,CondoCoop,125583.33
2015,Arkansas,MiddleTier,110041.67
2015,Arkansas,House,109975
2015,Arkansas,TopTier,196433.33
2015,California,1bedroom,293608.33
2015,California,2bedroom,364150
2015,California,3bedroom,416591.67
2015,California,4bedroom,528791.67
2015,California,5BedroomOrMore,702900
2015,California,BottomTier,229058.33
2015,California,CondoCoop,403916.67
2015,California,MiddleTier,437983.33
2015,California,House,444841.67
2015,California,TopTier,837883.33
2015,Colorado,1bedroom,167375
2015,Colorado,2bedroom,211808.33
2015,Colorado,3bedroom,272066.67
2015,Colorado,4bedroom,374016.67
2015,Colorado,5BedroomOrMore,439091.67
2015,Colorado,BottomTier,164225
2015,Colorado,CondoCoop,204808.33
2015,Colorado,MiddleTier,275350
2015,Colorado,House,287383.33
2015,Colorado,TopTier,476625
2015,Connecticut,1bedroom,118675
2015,Connecticut,2bedroom,166616.67
2015,Connecticut,3bedroom,231158.33
2015,Connecticut,4bedroom,356058.33
2015,Connecticut,5BedroomOrMore,571516.67
2015,Connecticut,BottomTier,142700
2015,Connecticut,CondoCoop,153516.67
2015,Connecticut,MiddleTier,237583.33
2015,Connecticut,House,254358.33
2015,Connecticut,TopTier,444016.67
2015,Delaware,1bedroom,125225
2015,Delaware,2bedroom,148550
2015,Delaware,3bedroom,192333.33
2015,Delaware,4bedroom,301175
2015,Delaware,5BedroomOrMore,359550
2015,Delaware,BottomTier,124350
2015,Delaware,CondoCoop,NaN
2015,Delaware,MiddleTier,202483.33
2015,Delaware,House,201741.67
2015,Delaware,TopTier,327050
2015,DistrictofColumbia,1bedroom,367033.33
2015,DistrictofColumbia,2bedroom,495916.67
2015,DistrictofColumbia,3bedroom,517258.33
2015,DistrictofColumbia,4bedroom,763608.33
2015,DistrictofColumbia,5BedroomOrMore,1345191.67
2015,DistrictofColumbia,BottomTier,269291.67
2015,DistrictofColumbia,CondoCoop,481050
2015,DistrictofColumbia,MiddleTier,491358.33
2015,DistrictofColumbia,House,520500
2015,DistrictofColumbia,TopTier,887200
2015,Florida,1bedroom,87900
2015,Florida,2bedroom,125233.33
2015,Florida,3bedroom,175816.67
2015,Florida,4bedroom,272425
2015,Florida,5BedroomOrMore,421400
2015,Florida,BottomTier,85575
2015,Florida,CondoCoop,141241.67
2015,Florida,MiddleTier,173541.67
2015,Florida,House,184366.67
2015,Florida,TopTier,349350
2015,Georgia,1bedroom,116166.67
2015,Georgia,2bedroom,87991.67
2015,Georgia,3bedroom,127558.33
2015,Georgia,4bedroom,230091.67
2015,Georgia,5BedroomOrMore,347883.33
2015,Georgia,BottomTier,71266.67
2015,Georgia,CondoCoop,137391.67
2015,Georgia,MiddleTier,138033.33
2015,Georgia,House,138016.67
2015,Georgia,TopTier,277158.33
2015,Hawaii,1bedroom,331150
2015,Hawaii,2bedroom,408658.33
2015,Hawaii,3bedroom,548616.67
2015,Hawaii,4bedroom,713675
2015,Hawaii,5BedroomOrMore,834766.67
2015,Hawaii,BottomTier,286091.67
2015,Hawaii,CondoCoop,388300
2015,Hawaii,MiddleTier,537508.33
2015,Hawaii,House,646633.33
2015,Hawaii,TopTier,887875
2015,Idaho,1bedroom,119508.33
2015,Idaho,2bedroom,126783.33
2015,Idaho,3bedroom,158241.67
2015,Idaho,4bedroom,201058.33
2015,Idaho,5BedroomOrMore,241033.33
2015,Idaho,BottomTier,110283.33
2015,Idaho,CondoCoop,166541.67
2015,Idaho,MiddleTier,164475
2015,Idaho,House,164450
2015,Idaho,TopTier,281775
2015,Illinois,1bedroom,109375
2015,Illinois,2bedroom,116458.33
2015,Illinois,3bedroom,153983.33
2015,Illinois,4bedroom,257166.67
2015,Illinois,5BedroomOrMore,350583.33
2015,Illinois,BottomTier,76908.33
2015,Illinois,CondoCoop,153625
2015,Illinois,MiddleTier,154691.67
2015,Illinois,House,154875
2015,Illinois,TopTier,307800
2015,Indiana,1bedroom,63966.67
2015,Indiana,2bedroom,72766.67
2015,Indiana,3bedroom,119700
2015,Indiana,4bedroom,177175
2015,Indiana,5BedroomOrMore,210908.33
2015,Indiana,BottomTier,62708.33
2015,Indiana,CondoCoop,121550
2015,Indiana,MiddleTier,116800
2015,Indiana,House,116516.67
2015,Indiana,TopTier,207316.67
2015,Iowa,1bedroom,81016.67
2015,Iowa,2bedroom,95550
2015,Iowa,3bedroom,141216.67
2015,Iowa,4bedroom,184283.33
2015,Iowa,5BedroomOrMore,226483.33
2015,Iowa,BottomTier,76675
2015,Iowa,CondoCoop,108766.67
2015,Iowa,MiddleTier,120100
2015,Iowa,House,121041.67
2015,Iowa,TopTier,212825
2015,Kansas,1bedroom,50616.67
2015,Kansas,2bedroom,64441.67
2015,Kansas,3bedroom,119858.33
2015,Kansas,4bedroom,NaN
2015,Kansas,5BedroomOrMore,NaN
2015,Kansas,BottomTier,57408.33
2015,Kansas,CondoCoop,106091.67
2015,Kansas,MiddleTier,115458.33
2015,Kansas,House,115641.67
2015,Kansas,TopTier,NaN
2015,Kentucky,1bedroom,89208.33
2015,Kentucky,2bedroom,99458.33
2015,Kentucky,3bedroom,127191.67
2015,Kentucky,4bedroom,208716.67
2015,Kentucky,5BedroomOrMore,249608.33
2015,Kentucky,BottomTier,75033.33
2015,Kentucky,CondoCoop,116550
2015,Kentucky,MiddleTier,122983.33
2015,Kentucky,House,123258.33
2015,Kentucky,TopTier,222008.33
2015,Louisiana,1bedroom,62691.67
2015,Louisiana,2bedroom,NaN
2015,Louisiana,3bedroom,130683.33
2015,Louisiana,4bedroom,NaN
2015,Louisiana,5BedroomOrMore,353608.33
2015,Louisiana,BottomTier,78100
2015,Louisiana,CondoCoop,NaN
2015,Louisiana,MiddleTier,NaN
2015,Louisiana,House,NaN
2015,Louisiana,TopTier,234350
2015,Maine,1bedroom,150983.33
2015,Maine,2bedroom,178458.33
2015,Maine,3bedroom,211200
2015,Maine,4bedroom,259933.33
2015,Maine,5BedroomOrMore,331641.67
2015,Maine,BottomTier,112591.67
2015,Maine,CondoCoop,193566.67
2015,Maine,MiddleTier,187641.67
2015,Maine,House,187100
2015,Maine,TopTier,339816.67
2015,Maryland,1bedroom,152275
2015,Maryland,2bedroom,179100
2015,Maryland,3bedroom,231933.33
2015,Maryland,4bedroom,358400
2015,Maryland,5BedroomOrMore,486191.67
2015,Maryland,BottomTier,137491.67
2015,Maryland,CondoCoop,212066.67
2015,Maryland,MiddleTier,250833.33
2015,Maryland,House,261691.67
2015,Maryland,TopTier,445358.33
2015,Massachusetts,1bedroom,240141.67
2015,Massachusetts,2bedroom,256200
2015,Massachusetts,3bedroom,319566.67
2015,Massachusetts,4bedroom,456916.67
2015,Massachusetts,5BedroomOrMore,642333.33
2015,Massachusetts,BottomTier,197416.67
2015,Massachusetts,CondoCoop,282875
2015,Massachusetts,MiddleTier,332800
2015,Massachusetts,House,340950
2015,Massachusetts,TopTier,590383.33
2015,Michigan,1bedroom,79850
2015,Michigan,2bedroom,93025
2015,Michigan,3bedroom,133666.67
2015,Michigan,4bedroom,248325
2015,Michigan,5BedroomOrMore,255900
2015,Michigan,BottomTier,53225
2015,Michigan,CondoCoop,157083.33
2015,Michigan,MiddleTier,117300
2015,Michigan,House,114533.33
2015,Michigan,TopTier,227433.33
2015,Minnesota,1bedroom,117700
2015,Minnesota,2bedroom,154016.67
2015,Minnesota,3bedroom,191691.67
2015,Minnesota,4bedroom,251200
2015,Minnesota,5BedroomOrMore,326050
2015,Minnesota,BottomTier,110258.33
2015,Minnesota,CondoCoop,151425
2015,Minnesota,MiddleTier,181308.33
2015,Minnesota,House,185691.67
2015,Minnesota,TopTier,314583.33
2015,Mississippi,1bedroom,NaN
2015,Mississippi,2bedroom,NaN
2015,Mississippi,3bedroom,114283.33
2015,Mississippi,4bedroom,205066.67
2015,Mississippi,5BedroomOrMore,237408.33
2015,Mississippi,BottomTier,61533.33
2015,Mississippi,CondoCoop,NaN
2015,Mississippi,MiddleTier,108700
2015,Mississippi,House,108841.67
2015,Mississippi,TopTier,191016.67
2015,Missouri,1bedroom,7e4
2015,Missouri,2bedroom,83600
2015,Missouri,3bedroom,133916.67
2015,Missouri,4bedroom,243683.33
2015,Missouri,5BedroomOrMore,286983.33
2015,Missouri,BottomTier,67066.67
2015,Missouri,CondoCoop,118733.33
2015,Missouri,MiddleTier,128791.67
2015,Missouri,House,129533.33
2015,Missouri,TopTier,240683.33
2015,Montana,1bedroom,133958.33
2015,Montana,2bedroom,150100
2015,Montana,3bedroom,193250
2015,Montana,4bedroom,219708.33
2015,Montana,5BedroomOrMore,263141.67
2015,Montana,BottomTier,131216.67
2015,Montana,CondoCoop,167166.67
2015,Montana,MiddleTier,183475
2015,Montana,House,185166.67
2015,Montana,TopTier,290841.67
2015,Nebraska,1bedroom,76850
2015,Nebraska,2bedroom,95808.33
2015,Nebraska,3bedroom,138041.67
2015,Nebraska,4bedroom,220141.67
2015,Nebraska,5BedroomOrMore,196700
2015,Nebraska,BottomTier,76741.67
2015,Nebraska,CondoCoop,134416.67
2015,Nebraska,MiddleTier,134033.33
2015,Nebraska,House,134e3
2015,Nebraska,TopTier,234608.33
2015,Nevada,1bedroom,NaN
2015,Nevada,2bedroom,133025
2015,Nevada,3bedroom,192058.33
2015,Nevada,4bedroom,256683.33
2015,Nevada,5BedroomOrMore,349933.33
2015,Nevada,BottomTier,118958.33
2015,Nevada,CondoCoop,110891.67
2015,Nevada,MiddleTier,202133.33
2015,Nevada,House,220775
2015,Nevada,TopTier,336008.33
2015,NewHampshire,1bedroom,107933.33
2015,NewHampshire,2bedroom,167950
2015,NewHampshire,3bedroom,235241.67
2015,NewHampshire,4bedroom,312791.67
2015,NewHampshire,5BedroomOrMore,349541.67
2015,NewHampshire,BottomTier,134900
2015,NewHampshire,CondoCoop,166050
2015,NewHampshire,MiddleTier,220533.33
2015,NewHampshire,House,235341.67
2015,NewHampshire,TopTier,349308.33
2015,NewJersey,1bedroom,175983.33
2015,NewJersey,2bedroom,211675
2015,NewJersey,3bedroom,262250
2015,NewJersey,4bedroom,375975
2015,NewJersey,5BedroomOrMore,509450
2015,NewJersey,BottomTier,159425
2015,NewJersey,CondoCoop,223366.67
2015,NewJersey,MiddleTier,282958.33
2015,NewJersey,House,286950
2015,NewJersey,TopTier,517308.33
2015,NewMexico,1bedroom,NaN
2015,NewMexico,2bedroom,114208.33
2015,NewMexico,3bedroom,145075
2015,NewMexico,4bedroom,216375
2015,NewMexico,5BedroomOrMore,287991.67
2015,NewMexico,BottomTier,106783.33
2015,NewMexico,CondoCoop,NaN
2015,NewMexico,MiddleTier,161725
2015,NewMexico,House,162358.33
2015,NewMexico,TopTier,280241.67
2015,NewYork,1bedroom,140508.33
2015,NewYork,2bedroom,122925
2015,NewYork,3bedroom,142891.67
2015,NewYork,4bedroom,227058.33
2015,NewYork,5BedroomOrMore,334241.67
2015,NewYork,BottomTier,105500
2015,NewYork,CondoCoop,565091.67
2015,NewYork,MiddleTier,259091.67
2015,NewYork,House,235500
2015,NewYork,TopTier,588650
2015,NorthCarolina,1bedroom,98500
2015,NorthCarolina,2bedroom,93283.33
2015,NorthCarolina,3bedroom,142325
2015,NorthCarolina,4bedroom,253675
2015,NorthCarolina,5BedroomOrMore,323133.33
2015,NorthCarolina,BottomTier,79208.33
2015,NorthCarolina,CondoCoop,125575
2015,NorthCarolina,MiddleTier,145e3
2015,NorthCarolina,House,146433.33
2015,NorthCarolina,TopTier,283408.33
2015,NorthDakota,1bedroom,NaN
2015,NorthDakota,2bedroom,185e3
2015,NorthDakota,3bedroom,217216.67
2015,NorthDakota,4bedroom,259600
2015,NorthDakota,5BedroomOrMore,322858.33
2015,NorthDakota,BottomTier,124266.67
2015,NorthDakota,CondoCoop,161933.33
2015,NorthDakota,MiddleTier,200300
2015,NorthDakota,House,206941.67
2015,NorthDakota,TopTier,305558.33
2015,Ohio,1bedroom,63908.33
2015,Ohio,2bedroom,76533.33
2015,Ohio,3bedroom,114225
2015,Ohio,4bedroom,192358.33
2015,Ohio,5BedroomOrMore,221025
2015,Ohio,BottomTier,61541.67
2015,Ohio,CondoCoop,100708.33
2015,Ohio,MiddleTier,115925
2015,Ohio,House,117141.67
2015,Ohio,TopTier,216175
2015,Oklahoma,1bedroom,51050
2015,Oklahoma,2bedroom,57216.67
2015,Oklahoma,3bedroom,110366.67
2015,Oklahoma,4bedroom,195216.67
2015,Oklahoma,5BedroomOrMore,249541.67
2015,Oklahoma,BottomTier,54516.67
2015,Oklahoma,CondoCoop,68866.67
2015,Oklahoma,MiddleTier,103433.33
2015,Oklahoma,House,104041.67
2015,Oklahoma,TopTier,192200
2015,Oregon,1bedroom,182008.33
2015,Oregon,2bedroom,204008.33
2015,Oregon,3bedroom,245133.33
2015,Oregon,4bedroom,338650
2015,Oregon,5BedroomOrMore,389050
2015,Oregon,BottomTier,158208.33
2015,Oregon,CondoCoop,179266.67
2015,Oregon,MiddleTier,249833.33
2015,Oregon,House,254525
2015,Oregon,TopTier,413866.67
2015,Pennsylvania,1bedroom,105116.67
2015,Pennsylvania,2bedroom,118425
2015,Pennsylvania,3bedroom,148266.67
2015,Pennsylvania,4bedroom,270850
2015,Pennsylvania,5BedroomOrMore,281083.33
2015,Pennsylvania,BottomTier,74950
2015,Pennsylvania,CondoCoop,117916.67
2015,Pennsylvania,MiddleTier,148700
2015,Pennsylvania,House,154233.33
2015,Pennsylvania,TopTier,278841.67
2015,RhodeIsland,1bedroom,151150
2015,RhodeIsland,2bedroom,183300
2015,RhodeIsland,3bedroom,225241.67
2015,RhodeIsland,4bedroom,329533.33
2015,RhodeIsland,5BedroomOrMore,439108.33
2015,RhodeIsland,BottomTier,151058.33
2015,RhodeIsland,CondoCoop,172925
2015,RhodeIsland,MiddleTier,224800
2015,RhodeIsland,House,228525
2015,RhodeIsland,TopTier,392466.67
2015,SouthCarolina,1bedroom,77625
2015,SouthCarolina,2bedroom,88008.33
2015,SouthCarolina,3bedroom,135016.67
2015,SouthCarolina,4bedroom,217533.33
2015,SouthCarolina,5BedroomOrMore,NaN
2015,SouthCarolina,BottomTier,68441.67
2015,SouthCarolina,CondoCoop,119800
2015,SouthCarolina,MiddleTier,125333.33
2015,SouthCarolina,House,125858.33
2015,SouthCarolina,TopTier,242033.33
2015,SouthDakota,1bedroom,97991.67
2015,SouthDakota,2bedroom,136833.33
2015,SouthDakota,3bedroom,159475
2015,SouthDakota,4bedroom,189525
2015,SouthDakota,5BedroomOrMore,251258.33
2015,SouthDakota,BottomTier,110925
2015,SouthDakota,CondoCoop,141383.33
2015,SouthDakota,MiddleTier,157675
2015,SouthDakota,House,157741.67
2015,SouthDakota,TopTier,251683.33
2015,Tennessee,1bedroom,113300
2015,Tennessee,2bedroom,91458.33
2015,Tennessee,3bedroom,135491.67
2015,Tennessee,4bedroom,235375
2015,Tennessee,5BedroomOrMore,351441.67
2015,Tennessee,BottomTier,64183.33
2015,Tennessee,CondoCoop,142375
2015,Tennessee,MiddleTier,124216.67
2015,Tennessee,House,123166.67
2015,Tennessee,TopTier,240575
2015,Texas,1bedroom,NaN
2015,Texas,2bedroom,NaN
2015,Texas,3bedroom,134391.67
2015,Texas,4bedroom,233416.67
2015,Texas,5BedroomOrMore,NaN
2015,Texas,BottomTier,NaN
2015,Texas,CondoCoop,NaN
2015,Texas,MiddleTier,145075
2015,Texas,House,145650
2015,Texas,TopTier,285875
2015,UnitedStates,1bedroom,NaN
2015,UnitedStates,2bedroom,NaN
2015,UnitedStates,3bedroom,NaN
2015,UnitedStates,4bedroom,NaN
2015,UnitedStates,5BedroomOrMore,NaN
2015,UnitedStates,BottomTier,NaN
2015,UnitedStates,CondoCoop,NaN
2015,UnitedStates,MiddleTier,NaN
2015,UnitedStates,House,NaN
2015,UnitedStates,TopTier,NaN
2015,Utah,1bedroom,NaN
2015,Utah,2bedroom,158758.33
2015,Utah,3bedroom,204666.67
2015,Utah,4bedroom,237266.67
2015,Utah,5BedroomOrMore,298125
2015,Utah,BottomTier,148433.33
2015,Utah,CondoCoop,179233.33
2015,Utah,MiddleTier,214825
2015,Utah,House,222975
2015,Utah,TopTier,351616.67
2015,Vermont,1bedroom,158425
2015,Vermont,2bedroom,186400
2015,Vermont,3bedroom,229533.33
2015,Vermont,4bedroom,297975
2015,Vermont,5BedroomOrMore,354533.33
2015,Vermont,BottomTier,NaN
2015,Vermont,CondoCoop,178616.67
2015,Vermont,MiddleTier,206191.67
2015,Vermont,House,207550
2015,Vermont,TopTier,309300
2015,Virginia,1bedroom,200183.33
2015,Virginia,2bedroom,156616.67
2015,Virginia,3bedroom,204016.67
2015,Virginia,4bedroom,349141.67
2015,Virginia,5BedroomOrMore,510516.67
2015,Virginia,BottomTier,122700
2015,Virginia,CondoCoop,279933.33
2015,Virginia,MiddleTier,229616.67
2015,Virginia,House,219550
2015,Virginia,TopTier,471741.67
2015,Washington,1bedroom,192158.33
2015,Washington,2bedroom,216608.33
2015,Washington,3bedroom,270750
2015,Washington,4bedroom,369458.33
2015,Washington,5BedroomOrMore,452741.67
2015,Washington,BottomTier,159758.33
2015,Washington,CondoCoop,239958.33
2015,Washington,MiddleTier,273250
2015,Washington,House,276750
2015,Washington,TopTier,498733.33
2015,WestVirginia,1bedroom,NaN
2015,WestVirginia,2bedroom,NaN
2015,WestVirginia,3bedroom,109375
2015,WestVirginia,4bedroom,150075
2015,WestVirginia,5BedroomOrMore,176350
2015,WestVirginia,BottomTier,63741.67
2015,WestVirginia,CondoCoop,113850
2015,WestVirginia,MiddleTier,96175
2015,WestVirginia,House,95925
2015,WestVirginia,TopTier,165483.33
2015,Wisconsin,1bedroom,93341.67
2015,Wisconsin,2bedroom,109441.67
2015,Wisconsin,3bedroom,148383.33
2015,Wisconsin,4bedroom,194075
2015,Wisconsin,5BedroomOrMore,228441.67
2015,Wisconsin,BottomTier,90708.33
2015,Wisconsin,CondoCoop,134450
2015,Wisconsin,MiddleTier,149600
2015,Wisconsin,House,151133.33
2015,Wisconsin,TopTier,251366.67
2015,Wyoming,1bedroom,NaN
2015,Wyoming,2bedroom,155025
2015,Wyoming,3bedroom,202741.67
2015,Wyoming,4bedroom,222683.33
2015,Wyoming,5BedroomOrMore,271658.33
2015,Wyoming,BottomTier,132908.33
2015,Wyoming,CondoCoop,179150
2015,Wyoming,MiddleTier,187166.67
2015,Wyoming,House,187641.67
2015,Wyoming,TopTier,295058.33
2016,Alabama,1bedroom,91950
2016,Alabama,2bedroom,71758.33
2016,Alabama,3bedroom,124025
2016,Alabama,4bedroom,237408.33
2016,Alabama,5BedroomOrMore,340833.33
2016,Alabama,BottomTier,61916.67
2016,Alabama,CondoCoop,142441.67
2016,Alabama,MiddleTier,121666.67
2016,Alabama,House,121216.67
2016,Alabama,TopTier,239675
2016,Alaska,1bedroom,128425
2016,Alaska,2bedroom,189241.67
2016,Alaska,3bedroom,275983.33
2016,Alaska,4bedroom,351933.33
2016,Alaska,5BedroomOrMore,460441.67
2016,Alaska,BottomTier,177150
2016,Alaska,CondoCoop,184075
2016,Alaska,MiddleTier,265366.67
2016,Alaska,House,278283.33
2016,Alaska,TopTier,386150
2016,Arizona,1bedroom,103766.67
2016,Arizona,2bedroom,167575
2016,Arizona,3bedroom,200608.33
2016,Arizona,4bedroom,266816.67
2016,Arizona,5BedroomOrMore,390083.33
2016,Arizona,BottomTier,131058.33
2016,Arizona,CondoCoop,141075
